node,best_radius,best_q,size,members
21,1,0.3998812922316125,23,"['1194', '340', '67', '36', '369', '628', '1183', '1166', '1414', '422', '1254', '528', '1256', '127', '139', '1408', '315', '176', '341', '1687', '513', '984', '1711']"
1651,1,0.39067957234306694,9,"['287', '1848', '428', '686', '894', '1249', '1371', '1313', '1490']"
849,1,0.39067957234306694,9,"['190', '457', '29', '1557', '589', '1736', '1708', '459', '899']"
573,1,0.37472911045959384,13,"['1787', '1263', '1782', '1287', '428', '369', '827', '996', '1137', '1720', '1422', '1721', '954']"
1800,1,0.35101839590480977,41,"['689', '743', '67', '36', '1361', '369', '56', '1422', '1121', '817', '1511', '1036', '225', '628', '1736', '188', '1443', '868', '608', '1642', '1868', '528', '1666', '1256', '287', '1260', '1287', '471', '1673', '139', '1408', '1525', '341', '1474', '984', '1263', '391', '1154', '908', '1279', '654']"
1569,1,0.3403299414870459,16,"['117', '1201', '1256', '1724', '440', '980', '1126', '267', '295', '1454', '1673', '398', '1468', '467', '1158', '38']"
912,1,0.3293071279734999,39,"['491', '67', '1662', '147', '530', '131', '343', '1401', '1370', '540', '35', '759', '630', '188', '1205', '868', '608', '1033', '1254', '1175', '1744', '1066', '819', '267', '1769', '176', '549', '1301', '1793', '923', '565', '908', '747', '850', '1860', '654', '769', '1356', '244']"
819,1,0.32447749220571787,27,"['592', '147', '1845', '530', '567', '131', '914', '540', '1710', '912', '1166', '1887', '776', '786', '1254', '353', '1502', '1744', '1256', '777', '1545', '952', '1827', '923', '850', '1860', '1148']"
9,1,0.31793694952521967,19,"['1476', '67', '1422', '601', '712', '1669', '1763', '1367', '351', '1414', '195', '287', '139', '315', '176', '1474', '245', '1585', '897']"
1106,1,0.31793694952521967,19,"['1152', '1485', '415', '1286', '455', '530', '131', '953', '1859', '776', '1467', '1824', '1254', '1104', '70', '745', '74', '391', '747']"
1401,1,0.3121175035108328,15,"['1257', '1687', '589', '912', '150', '1166', '513', '777', '1764', '530', '1860', '1356', '952', '1254', '244']"
1183,1,0.3022137252883209,11,"['59', '1369', '440', '1166', '1764', '868', '894', '1687', '1745', '1254', '21']"
1016,1,0.3022137252883209,11,"['488', '114', '1269', '1062', '580', '1226', '1137', '398', '608', '496', '842']"
1669,1,0.3022137252883209,22,"['1592', '1476', '67', '914', '290', '188', '1179', '25', '149', '9', '267', '139', '1408', '315', '176', '1474', '1867', '1539', '908', '850', '1486', '1442']"
30,1,0.3022137252883209,11,"['1036', '411', '1736', '67', '312', '1287', '923', '517', '1647', '305', '598']"
1201,1,0.28859929242428983,32,"['1194', '1476', '67', '993', '147', '369', '996', '1589', '1422', '31', '1337', '22', '1313', '628', '1538', '128', '1896', '1179', '496', '852', '604', '287', '1673', '315', '341', '470', '1569', '1100', '1297', '866', '1676', '654']"
954,1,0.28161175928433885,21,"['95', '493', '996', '1137', '1372', '1810', '817', '101', '868', '1091', '1395', '496', '573', '604', '1256', '1673', '1720', '483', '1787', '587', '428']"
635,1,0.28161175928433885,7,"['59', '1763', '868', '827', '1706', '1249', '429']"
1340,1,0.28161175928433885,42,"['1152', '227', '67', '261', '369', '560', '1137', '1532', '131', '742', '1747', '628', '290', '6', '1565', '868', '637', '1642', '1414', '1420', '604', '1664', '1666', '287', '1287', '1236', '683', '315', '497', '341', '1552', '1474', '1867', '1135', '428', '20', '928', '747', '1049', '880', '1711', '1486']"
767,1,0.27360368716444616,55,"['415', '738', '147', '1845', '369', '560', '530', '1361', '1422', '1121', '669', '601', '363', '1036', '150', '628', '1736', '1561', '489', '188', '1809', '1887', '1174', '1467', '1249', '1386', '604', '1115', '1608', '933', '1256', '287', '893', '1006', '267', '777', '1338', '1287', '1053', '1057', '190', '513', '650', '1767', '480', '428', '923', '291', '463', '769', '1356', '992', '1148', '244', '1647']"
202,1,0.27309839523694546,23,"['1476', '1533', '109', '504', '1316', '460', '682', '250', '696', '1443', '207', '127', '1758', '471', '1196', '1311', '1207', '1761', '557', '866', '132', '120', '1374']"
1861,1,0.2724468066632269,24,"['689', '1476', '227', '36', '389', '560', '1660', '669', '1370', '188', '1179', '1320', '103', '1099', '933', '1260', '1720', '244', '1334', '587', '1376', '1154', '106', '419']"
511,1,0.2687229689122903,17,"['1664', '1744', '1379', '768', '829', '459', '295', '1205', '438', '471', '1734', '1815', '343', '682', '1370', '426', '938']"
245,1,0.265437186743452,27,"['1303', '67', '1572', '369', '1660', '467', '540', '488', '188', '868', '1726', '608', '891', '604', '1246', '1608', '911', '127', '9', '139', '1408', '869', '29', '984', '1297', '1548', '11']"
891,1,0.25990355052019926,20,"['67', '1494', '894', '669', '628', '863', '1246', '1608', '287', '1260', '777', '827', '1408', '315', '116', '159', '927', '245', '1086', '1148']"
946,1,0.25990355052019926,10,"['228', '557', '188', '996', '608', '624', '1720', '1823', '682', '1127']"
135,1,0.25990355052019926,10,"['440', '960', '1154', '267', '188', '608', '467', '555', '1604', '682']"
1412,1,0.25990355052019926,10,"['1312', '457', '188', '923', '1287', '1167', '463', '669', '523', '1688']"
676,1,0.2575885733293241,20,"['1476', '455', '1245', '1660', '467', '426', '1821', '290', '1265', '1320', '38', '1433', '127', '1758', '1657', '230', '870', '1297', '1621', '1259']"
