node,best_radius,best_q,size,members
678,1,1.924693311789981,5,"['1821', '290', '471', '305', '1442']"
573,1,1.924693311789981,13,"['1787', '1263', '1782', '1287', '428', '369', '827', '996', '1137', '1720', '1422', '1721', '954']"
1331,1,1.924693311789981,6,"['290', '141', '1660', '1320', '1721', '305']"
783,1,1.924693311789981,9,"['1476', '127', '870', '868', '654', '103', '45', '1148', '1259']"
456,1,1.924693311789981,7,"['1612', '1476', '1837', '127', '905', '1297', '305']"
1882,1,1.924693311789981,11,"['1476', '127', '1280', '1758', '471', '1137', '1660', '1311', '318', '1374', '1433']"
1796,1,1.924693311789981,5,"['1476', '127', '1660', '467', '1259']"
1907,1,1.924693311789981,10,"['1476', '1821', '127', '1245', '1673', '1147', '467', '698', '1829', '1433']"
1616,1,1.924693311789981,12,"['577', '1476', '127', '893', '455', '1304', '1297', '1660', '467', '1196', '429', '235']"
896,1,1.924693311789981,23,"['465', '1660', '467', '682', '1423', '1012', '1821', '1763', '290', '982', '1147', '5', '1557', '127', '388', '777', '471', '1196', '1311', '704', '1867', '85', '1621']"
1268,1,1.924693311789981,5,"['35', '1476', '628', '880', '1320']"
956,1,1.924693311789981,6,"['319', '127', '67', '893', '725', '305']"
1576,1,1.924693311789981,11,"['1476', '1557', '1787', '127', '1304', '1758', '1297', '1068', '467', '1320', '1259']"
1418,1,1.924693311789981,9,"['35', '577', '1476', '428', '471', '369', '1758', '1660', '1320']"
795,1,1.924693311789981,5,"['1612', '1476', '290', '1660', '103']"
246,1,1.924693311789981,19,"['1476', '455', '62', '1660', '467', '102', '1036', '814', '290', '141', '1320', '103', '1433', '127', '1758', '305', '1376', '1297', '1259']"
473,1,1.924693311789981,13,"['1476', '1787', '127', '287', '628', '455', '928', '1297', '1660', '467', '103', '1142', '1259']"
1417,1,1.924693311789981,7,"['1297', '1660', '1068', '1643', '467', '1320', '103']"
69,1,1.924693311789981,7,"['1476', '1660', '1320', '429', '1721', '103', '305']"
890,1,1.924693311789981,5,"['127', '290', '1660', '1320', '103']"
257,1,1.924693311789981,19,"['1476', '36', '455', '1245', '1660', '467', '306', '1821', '290', '868', '1320', '1433', '1557', '127', '1758', '471', '428', '1603', '441']"
401,1,1.924693311789981,6,"['1476', '127', '290', '1660', '1721', '103']"
673,1,1.924693311789981,7,"['127', '928', '1147', '894', '1258', '682', '1433']"
1487,1,1.924693311789981,6,"['127', '781', '1297', '1147', '467', '1259']"
1902,1,1.924693311789981,9,"['656', '127', '287', '1297', '467', '669', '1593', '422', '1433']"
1471,1,1.924693311789981,13,"['127', '1653', '1297', '982', '1147', '467', '1196', '1739', '1721', '682', '103', '1320', '318']"
1273,1,1.924693311789981,8,"['102', '1031', '862', '455', '1533', '428', '1808', '472']"
1092,1,1.924693311789981,11,"['1555', '95', '127', '1287', '1758', '868', '1297', '1660', '717', '467', '1647']"
184,1,1.924693311789981,7,"['1476', '1821', '127', '1758', '1297', '467', '1259']"
1488,1,1.924693311789981,7,"['1476', '1557', '127', '1758', '1660', '1320', '103']"
123,1,1.924693311789981,6,"['777', '880', '369', '982', '828', '1311']"
1551,1,1.924693311789981,13,"['1821', '127', '342', '1758', '471', '109', '1297', '467', '894', '1593', '1423', '1621', '1259']"
1611,1,1.924693311789981,7,"['409', '127', '1758', '298', '996', '1297', '1259']"
111,1,1.924693311789981,13,"['656', '1763', '127', '862', '557', '471', '1147', '1422', '467', '682', '698', '1374', '1311']"
1536,1,1.924693311789981,16,"['656', '207', '250', '1476', '809', '388', '109', '982', '1196', '460', '1721', '682', '1320', '1374', '1311', '235']"
283,1,1.924693311789981,12,"['1376', '127', '290', '1758', '471', '1137', '467', '1320', '1486', '1721', '698', '305']"
1806,1,1.924693311789981,7,"['1476', '127', '290', '467', '1593', '698', '1259']"
773,1,1.924693311789981,5,"['1295', '628', '127', '1078', '1311']"
84,1,1.924693311789981,10,"['1763', '781', '471', '784', '1660', '1147', '1196', '682', '33', '1311']"
1210,1,1.924693311789981,7,"['1476', '127', '290', '777', '428', '1311', '424']"
1163,1,1.924693311789981,5,"['1476', '127', '781', '369', '1706']"
668,1,1.924693311789981,5,"['1476', '1297', '1660', '275', '305']"
292,1,1.924693311789981,5,"['1476', '1196', '460', '682', '1374']"
1352,1,1.924693311789981,9,"['319', '893', '290', '455', '781', '1297', '1694', '467', '869']"
1021,1,1.924693311789981,8,"['814', '863', '290', '557', '1320', '682', '1157', '1259']"
1128,1,1.924693311789981,8,"['1476', '127', '290', '62', '868', '1660', '1320', '45']"
658,1,1.924693311789981,6,"['1476', '1821', '781', '1660', '1147', '1320']"
1746,1,1.924693311789981,17,"['1476', '1376', '127', '67', '287', '290', '1758', '471', '1660', '467', '1320', '1739', '1486', '1721', '103', '45', '305']"
1730,1,1.924693311789981,16,"['1476', '1787', '1543', '127', '290', '148', '1304', '1758', '1068', '1297', '1660', '1320', '103', '45', '1142', '1259']"
1393,1,1.924693311789981,6,"['455', '1758', '1297', '467', '1739', '45']"
846,1,1.924693311789981,5,"['1263', '557', '1782', '1147', '1423']"
1529,1,1.924693311789981,8,"['59', '656', '67', '290', '1236', '928', '669', '318']"
1215,1,1.924693311789981,6,"['59', '1867', '880', '928', '637', '1706']"
377,1,1.924693311789981,6,"['1517', '893', '1185', '55', '496', '1721']"
1204,1,1.924693311789981,7,"['67', '287', '893', '55', '781', '1593', '869']"
371,1,1.924693311789981,7,"['1763', '127', '471', '1147', '866', '682', '1647']"
8,1,1.924693311789981,7,"['488', '814', '67', '148', '1808', '751', '1259']"
1017,1,1.924693311789981,14,"['1476', '127', '67', '287', '290', '628', '1142', '1350', '1660', '1739', '422', '305', '1621', '1701']"
1419,1,1.924693311789981,12,"['1821', '1476', '127', '455', '781', '298', '1297', '1660', '899', '467', '894', '1433']"
1330,1,1.924693311789981,18,"['656', '1476', '127', '67', '290', '1443', '1758', '1068', '1660', '982', '1196', '1739', '1721', '1311', '103', '1320', '1142', '1374']"
1060,1,1.924693311789981,5,"['628', '67', '176', '1086', '806']"
83,1,1.924693311789981,7,"['1476', '1821', '127', '781', '1758', '471', '467']"
381,1,1.924693311789981,10,"['102', '1476', '1699', '781', '870', '1297', '1147', '467', '1423', '1433']"
1654,1,1.924693311789981,12,"['1543', '127', '557', '471', '315', '176', '1196', '682', '1593', '38', '1374', '207']"
1814,1,1.924693311789981,50,"['1366', '465', '1476', '67', '36', '455', '781', '62', '1660', '717', '467', '1422', '682', '1739', '1423', '1036', '1821', '628', '290', '141', '1179', '982', '1147', '1320', '1721', '103', '1593', '422', '318', '45', '38', '1557', '893', '1304', '777', '471', '827', '1394', '275', '260', '1311', '751', '1142', '1280', '1068', '1297', '1486', '174', '1374', '1259']"
519,1,1.924693311789981,6,"['1763', '809', '127', '212', '806', '1259']"
542,1,1.924693311789981,5,"['290', '62', '1320', '1739', '45']"
41,1,1.924693311789981,12,"['1476', '1263', '318', '1782', '781', '1533', '428', '471', '928', '1311', '806', '1374']"
143,1,1.924693311789981,7,"['656', '127', '1280', '1297', '467', '1142', '1259']"
1713,1,1.924693311789981,16,"['59', '1476', '1821', '1787', '127', '290', '1232', '781', '777', '870', '1758', '1297', '1147', '467', '1157', '1433']"
1202,1,1.924693311789981,5,"['35', '67', '290', '1694', '751']"
1757,1,1.924693311789981,12,"['1433', '127', '290', '455', '1068', '1297', '467', '496', '1311', '103', '1142', '235']"
1123,1,1.924693311789981,13,"['1366', '814', '1376', '290', '306', '1297', '467', '1320', '1739', '1721', '1311', '103', '1259']"
1156,1,1.924693311789981,8,"['1476', '127', '290', '1280', '1297', '1660', '467', '103']"
187,1,1.924693311789981,6,"['1005', '504', '1196', '682', '1374', '1311']"
243,1,1.924693311789981,23,"['1543', '1476', '455', '1533', '1660', '467', '682', '1739', '290', '1443', '141', '1147', '1320', '1721', '103', '318', '127', '287', '1643', '988', '305', '1068', '1259']"
755,1,1.924693311789981,9,"['1366', '1821', '1354', '1280', '428', '471', '212', '1337', '386']"
